0, 0.813934, -0.405823, -0.525467
1, 0.814148, -0.436676, -0.554184
2, 0.804337, -0.451019, -0.572754
3, 0.742371, -0.501434, -0.581696
4, 0.846329, -0.588974, -0.643692
5, 0.836517, -0.564362, -0.555908
6, 0.747116, -0.446442, -0.599365
7, 0.642624, -0.408875, -0.623062
8, 0.646210, -0.536804, -0.634140
9, 0.704819, -0.388046, -0.680344
10, 0.800461, -0.436905, -0.469391
11, 0.754074, -0.366577, -0.443314
12, 0.701004, -0.272385, -0.433334
13, 0.868790, -0.295151, -0.444992
14, 0.686798, -0.235062, -0.396164
15, 0.773727, -0.172928, -0.373215
16, 0.751251, -0.142410, -0.339005
17, 0.827637, -0.215179, -0.400894
18, 0.562088, -0.078369, -0.432495
19, 0.882233, 0.047546, -0.197662
20, 1.196472, 0.079834, -0.383774
21, 1.302902, 0.102493, -0.412781
22, 1.281448, 0.229767, -0.110672
23, 1.283005, 0.154953, 0.003098
24, 1.371811, 0.072021, 0.127090
25, 1.189285, 0.000717, 0.126389
26, 1.133560, 0.095978, 0.530685
27, 1.000107, -0.036896, 0.587372
28, 1.076309, -0.240540, 0.651596
29, 1.110397, -0.207382, 0.475006
30, 1.166489, -0.082214, 0.500031
31, 1.277252, 0.204453, 0.435089
32, 1.459244, 0.388367, 0.453644
33, 1.549911, 0.396545, 0.394592
34, 1.588486, 0.376358, 0.387756
35, 1.466400, 0.403702, 0.624939
36, 1.423935, 0.435562, 0.568283
37, 1.204834, 0.314011, 0.638351
38, 0.854507, 0.040619, 0.701889
39, 0.936813, -0.238983, 0.087189
40, 0.574005, -0.059982, -0.132492
41, 1.192413, 0.171967, -1.809326
42, 1.321075, 0.019455, -2.128113
43, 1.628891, 0.050003, -2.034515
44, 1.581604, 0.133972, -1.171921
45, 1.126556, -0.064697, -0.500610
46, 0.477432, -0.326355, -0.103195
47, 0.003891, -0.293121, 0.081772
48, 0.331848, -0.286285, 0.075470
49, 0.880142, -0.178436, -0.031799
50, 1.352112, -0.073059, 0.037064
51, 1.190674, -0.074051, -0.084793
52, 0.914413, -0.019562, 0.040817
53, 1.010056, 0.030426, 0.056274
54, 1.096252, 0.082016, 0.046143
55, 1.061478, 0.075821, 0.071960
56, 1.164948, -0.007599, -0.097763
57, 0.955002, -0.018845, 0.013092
58, 0.993393, 0.054657, 0.071274
59, 1.065536, -0.022720, -0.075012
60, 0.985672, 0.014771, 0.030823
61, 0.999237, 0.072937, 0.026581
62, 1.053146, 0.032013, -0.033951
63, 1.130646, -0.010590, -0.107452
64, 1.044373, -0.018112, -0.044739
65, 1.017426, 0.013245, -0.013245
66, 0.980560, 0.014389, -0.033417
67, 0.947021, 0.008301, -0.028503
68, 0.978699, -0.003403, -0.013992
69, 1.017059, -0.013504, -0.040039
70, 0.997818, 0.006790, -0.057388
71, 1.030579, -0.031052, -0.048737
72, 1.033676, -0.002884, -0.055496
73, 1.020859, 0.006378, -0.066498
74, 1.036728, 0.004211, -0.075424
75, 1.038177, 0.017700, -0.082932
76, 0.977295, 0.005920, -0.054611
77, 1.011017, -0.007172, -0.069000
78, 0.989258, 0.002884, -0.064285
79, 0.962311, -0.022430, -0.039642
80, 0.994064, -0.024811, -0.058899
81, 0.997437, 0.002167, -0.063263
82, 1.017578, -0.013397, -0.069717
83, 1.001175, -0.000534, -0.049850
84, 1.005478, -0.003418, -0.074142
85, 1.011520, -0.007889, -0.063400
86, 0.998108, -0.006027, -0.052780
87, 1.011917, -0.003067, -0.067047
88, 0.982819, 0.002350, -0.060165
89, 0.975464, -0.022415, -0.065323
90, 1.008362, -0.010269, -0.076553
91, 1.003479, -0.003296, -0.060776
92, 1.030151, -0.033417, -0.088623
93, 0.996307, -0.002930, -0.073715
94, 1.011688, -0.014328, -0.096268
95, 1.011642, -0.024658, -0.077042
96, 1.036530, -0.039978, -0.110977
97, 1.034134, -0.022400, -0.087616
