0, 0.219315, -0.733887, -0.691635
1, 0.117432, -0.701248, -0.723099
2, 0.094391, -0.702560, -0.668030
3, 0.122665, -0.681488, -0.711868
4, 0.208878, -0.641571, -0.459061
5, 0.374313, -0.585129, -0.860565
6, 0.701080, -0.508362, -0.708679
7, 1.314438, -0.557892, -0.763931
8, 0.971390, -0.426895, -0.383484
9, 0.924057, -0.308075, -0.460968
10, 1.089294, -0.049683, 0.043045
11, 0.923904, -0.108856, 0.208115
12, 0.966171, -0.157593, 0.344299
13, 0.836060, -0.041336, 0.441177
14, 0.765045, -0.103012, 0.559143
15, 0.738724, -0.039368, 0.725677
16, 0.722458, 0.046097, 0.750717
17, 0.821320, 0.004425, 0.797729
18, 1.005630, -0.078934, 0.696335
19, 0.965271, -0.070404, 0.785858
20, 0.922729, -0.027344, 0.798294
21, 1.032867, -0.113235, 0.713989
22, 1.088577, 0.029999, 0.718369
23, 1.037277, 0.123703, 0.686050
24, 1.085876, -0.049088, 0.709503
25, 1.117340, 0.029922, 0.657227
26, 0.909729, 0.051971, 0.647018
27, 0.859909, 0.140762, 0.499634
28, 0.734482, 0.004501, 0.278854
29, 0.332718, 0.043655, -0.176651
30, 0.136200, 0.104752, -0.479858
31, 0.593430, 0.080002, -1.593369
32, 1.770218, 0.305222, -1.573441
33, 2.044449, 0.134033, -1.053864
34, 1.884827, -0.487457, -0.382919
35, 1.411591, -0.519043, -0.077377
36, 0.457108, -0.027939, -0.004730
37, 0.219086, 0.075195, -0.086578
38, 0.441910, 0.001999, -0.057816
39, 0.834167, -0.211380, -0.101181
40, 1.232040, -0.218674, -0.135040
41, 1.130478, -0.127304, -0.071335
42, 1.018799, -0.000641, -0.079651
43, 1.007980, -0.061050, -0.071289
44, 1.020233, 0.008759, -0.018829
45, 1.061249, 0.056595, -0.012680
46, 1.104156, 0.073425, 0.008255
47, 1.100632, 0.032074, -0.005203
48, 1.014832, -0.005646, 0.028290
49, 1.071060, -0.007645, 0.027420
50, 1.030212, 0.027878, -0.015839
51, 0.944916, -0.034439, -0.184982
52, 1.004105, -0.121017, -0.304626
53, 1.011536, -0.081528, -0.191696
54, 0.982742, -0.005829, -0.046783
55, 0.942795, -0.031433, -0.116394
56, 1.021881, -0.029663, -0.053650
57, 1.006470, -0.048386, -0.061310
58, 0.996887, -0.096329, -0.072113
59, 0.941727, -0.074005, -0.065842
60, 0.945129, -0.105103, -0.071198
61, 0.942947, -0.049545, -0.114700
62, 0.995483, -0.073853, -0.141174
63, 1.003357, -0.028015, -0.127472
64, 1.033142, -0.031769, -0.137009
65, 1.020844, -0.025970, -0.102768
66, 1.010803, -0.040726, -0.110397
67, 1.018829, -0.090057, -0.106018
68, 0.974564, -0.058807, -0.096527
69, 0.966553, -0.088562, -0.088089
70, 0.964432, -0.092499, -0.113388
71, 0.979416, -0.041641, -0.127121
72, 1.005081, -0.060760, -0.132095
73, 0.992111, -0.066956, -0.131683
74, 0.989441, -0.048157, -0.114426
75, 0.997574, -0.067596, -0.138733
76, 0.992249, -0.085236, -0.108597
77, 0.997543, -0.070374, -0.056259
78, 1.003006, -0.040833, -0.234741
79, 1.000427, -0.048203, -0.224304
80, 1.024292, -0.086517, -0.202316
81, 0.980896, -0.099792, -0.076584
