0, -0.111496, -0.935120, -0.445236
1, -0.198730, -0.938812, 0.000305
2, -0.214569, -0.992462, -0.026581
3, 0.118210, -0.926163, -0.240738
4, 0.132584, -0.159256, -0.663803
5, -1.755341, -0.653244, 1.470917
6, -0.218018, -0.429626, -0.408142
7, 0.610504, -0.893661, 0.172089
8, 1.345963, -1.018005, 1.143250
9, 1.459290, -0.707779, 0.948227
10, 2.467972, -1.418732, -0.907257
11, 2.925903, -1.991470, -1.470642
12, 2.540268, -0.509171, -0.346176
13, 2.109238, -0.438934, 1.252319
14, -0.528900, -0.371628, 3.782776
15, -0.780411, 0.411285, 1.170425
16, 1.193466, 0.215607, 1.307098
17, 4.805695, -2.312592, -1.930847
18, 2.129288, -0.007248, -2.289886
19, 1.474319, 0.588623, 1.450974
20, 0.060989, -0.779831, 6.123901
21, 1.497910, 1.144012, 2.412262
22, 4.585297, 0.585907, 0.019470
23, 6.858765, -3.137115, -4.855042
24, 3.285385, 1.269470, -0.709045
25, 2.202393, 0.669037, 3.537338
26, -1.523514, 0.205078, 6.904266
27, 1.622421, 1.385056, 1.248154
28, 4.907898, -0.205902, 0.816193
29, 5.251511, -2.141342, -3.121094
30, 3.031036, 1.024490, -0.026367
31, -0.787277, -0.147507, 7.931366
32, 0.199829, 1.317657, 1.485703
33, 3.265778, -0.057632, 0.034698
34, 3.614532, -2.273529, -3.590027
35, 1.163147, -0.074310, 0.461838
36, -0.895386, -0.286545, 1.930588
37, 0.356888, -1.062820, 0.151657
38, 0.598465, -0.733948, -1.457993
39, -0.056274, -0.827454, -0.389587
40, 0.038223, -0.725174, -0.435852
41, -0.046341, -0.465027, -1.014496
42, -0.230942, -0.650391, -0.388016
43, 0.272034, -1.114944, -0.890686
44, 0.083328, -0.619675, -0.604507
45, 0.141266, -0.949371, -0.748260
46, 0.056290, -0.800583, -0.735748
47, 0.054840, -0.795670, -0.621658
48, 0.068054, -0.788956, -0.386124
49, -0.070038, -0.770767, -0.515839
50, 0.013062, -0.897842, -0.610580
51, 0.071457, -0.899231, -0.349487
52, 0.104492, -0.906021, -0.310135
53, 0.079910, -0.877701, -0.628891
54, 0.158188, -0.966415, -0.227905
55, 0.184021, -0.951736, -0.638321
56, -0.012054, -0.861984, -0.538223
