0, -0.795410, -0.642715, -0.523483
1, -0.587814, -0.659683, -0.627075
2, -0.366058, -0.650925, -0.622559
3, -0.427048, -0.644928, -0.626587
4, -0.140991, -0.646133, -0.847198
5, 0.044754, -0.650925, -0.678482
6, 0.137375, -0.597305, -0.688080
7, 0.369888, -0.554031, -0.586670
8, 0.457764, -0.594498, -0.935226
9, 0.264923, -0.646317, -1.192841
10, 0.410248, -0.629929, -1.140137
11, 0.240479, -0.661087, -0.686081
12, -0.067764, -0.709412, -0.418701
13, -0.214828, -0.734436, -0.301392
14, -0.356796, -0.745743, -0.110855
15, -0.733414, -0.745514, -0.129639
16, -0.553711, -0.755997, -0.188400
17, -0.409256, -0.738327, -0.288223
18, -0.378235, -0.647476, -0.409561
19, -0.531326, -0.612747, -0.502151
20, -0.140137, -0.628601, -0.872955
21, 0.049393, -0.619766, -1.052048
22, -0.315567, -0.684250, -1.126785
23, 0.074860, -0.586792, -0.769699
24, 0.342072, -0.567612, -0.925690
25, 0.192780, -0.527542, -0.991257
26, 0.555008, -0.432846, -1.056580
27, 0.724899, -0.530273, -1.031326
28, 0.323273, -0.605606, -0.825378
29, 0.318848, -0.659882, -0.642807
30, 0.221512, -0.714264, -0.345459
31, 0.004898, -0.721313, -0.083832
32, -0.466888, -0.719284, -0.002274
33, -0.298141, -0.713821, -0.086868
34, -0.247055, -0.599075, -0.264252
35, -0.645020, -0.524231, -0.612198
36, 0.019135, -0.535446, -1.110519
37, -0.092499, -0.439545, -1.230988
38, -0.436813, -0.608582, -1.561630
39, -0.235977, -0.664948, -1.195862
40, -0.013504, -0.572281, -1.042145
41, -0.080505, -0.512024, -0.960999
42, 0.564896, -0.359787, -0.950638
43, 0.324203, -0.434509, -1.096176
44, 0.407669, -0.598373, -0.749466
45, 0.298325, -0.726013, -0.675095
46, -0.171097, -0.768372, -0.208008
47, -0.405258, -0.805161, 0.167297
48, -0.313477, -0.863953, 0.024521
49, -0.415161, -0.826324, 0.137543
50, -0.573685, -0.764801, 0.161697
51, -0.141281, -0.703278, 0.193573
52, -0.158020, -0.515976, -0.575943
53, -0.390152, -0.635788, -0.857178
54, 0.321991, -0.558456, -0.839935
55, 0.191132, -0.453201, -0.992874
56, 0.305115, -0.455002, -1.086075
57, 0.347870, -0.484863, -1.115784
