0, 0.166412, -0.747192, -0.686371
1, 0.121384, -0.734116, -0.741852
2, 0.078873, -0.750793, -0.669876
3, 0.084686, -0.755737, -0.657913
4, 0.055069, -0.760376, -0.632568
5, 0.031265, -0.759216, -0.622742
6, 0.010620, -0.757843, -0.545502
7, 0.019058, -0.767792, -0.610901
8, 0.007599, -0.754669, -0.559143
9, 0.220215, -0.598297, -0.618271
10, 0.371719, -0.673325, -1.010025
11, 0.756226, -0.685120, -0.713165
12, 0.899826, -0.554214, -0.716064
13, 0.714600, -0.559265, -0.972824
14, 0.380798, -0.628281, -0.670120
15, 0.265884, -0.675919, -0.766693
16, -0.018478, -0.629608, -0.513657
17, -0.053543, -0.572922, -0.114410
18, -0.549133, -0.473175, 0.586609
19, -1.540558, -0.377228, 0.334366
20, -0.950043, -0.515259, 0.099152
21, -0.323837, -0.508530, -0.454834
22, -0.664871, -0.546234, -1.061340
23, -0.468613, -0.566223, -0.653488
24, 0.012497, -0.471878, -0.613556
25, 0.175995, -0.585007, -1.227829
26, 0.439285, -0.420532, -1.170868
27, 0.808502, -0.312347, -0.875931
28, 0.967041, -0.451202, -1.427277
29, 0.658112, -0.405579, -1.100220
30, 0.222488, -0.553177, -0.695541
31, -0.091217, -0.555328, -0.416489
32, -0.092392, -0.516998, 0.365540
33, -0.468216, -0.407684, 0.624146
34, -0.632538, -0.340775, 0.628586
35, -0.735565, -0.314926, -0.568741
36, -0.511139, -0.232651, -0.404572
37, -0.687500, -0.314072, -1.629440
38, -1.953033, -0.509979, -1.418594
39, -0.753311, -0.359848, -0.885086
40, -0.954391, -0.464874, -0.632477
41, -0.608307, -0.377014, -0.754593
42, 0.434021, -0.130219, -0.847794
43, 0.585373, -0.185699, -0.532700
44, 1.261215, -0.268738, -1.219513
45, 1.551971, -0.504562, -1.429153
46, 1.068069, -0.370529, -1.063660
47, 0.911285, -0.459457, -0.673080
48, 0.591019, -0.418915, -0.526825
49, 0.207352, -0.213318, 0.220505
50, -0.074814, -0.084244, 1.143494
51, -1.325363, -0.002960, 0.529907
52, -0.455887, -0.143555, -0.227310
53, -0.664642, 0.041321, -0.467239
54, -1.150665, -0.117508, -1.111984
55, -1.636963, -0.241394, -1.519287
56, -1.393845, -0.149002, -0.968506
57, -1.397797, -0.150192, -0.713623
58, -1.004135, -0.231812, -0.608688
59, -0.349823, -0.183990, -0.729721
60, 0.302200, -0.235703, -0.599380
61, 0.488968, -0.200073, -0.815948
62, 1.268845, -0.328690, -1.098419
63, 0.903854, -0.463211, -1.080078
64, 0.623749, -0.497665, -1.063538
65, 0.447464, -0.488113, -0.911102
66, -0.009674, -0.322784, -0.031937
67, -0.534256, -0.266479, 0.180466
68, -0.726761, -0.128006, -0.170761
69, -0.774673, -0.026764, -0.281631
70, -1.260162, -0.109024, 0.036911
71, -1.972610, -0.393631, -1.001419
72, -1.916656, -0.086105, -0.456146
73, -1.400055, 0.055161, -0.305984
74, -1.194168, 0.029297, 0.026505
75, -0.091568, 0.182632, 0.362869
76, 0.735611, -0.464844, -0.560791
77, 0.462601, -0.391174, -1.123016
78, 0.657700, -0.318558, -0.634079
79, 0.616333, -0.459793, -0.918320
80, 0.406158, -0.410065, -1.195847
81, 0.567490, -0.366089, -0.934326
82, 0.283844, -0.457199, -1.055084
83, 0.135071, -0.594223, -0.934738
84, 0.297287, -0.505463, -0.831024
85, 0.207596, -0.571518, -0.715851
86, 0.145050, -0.551285, -0.741501
87, 0.105606, -0.666428, -0.803879
88, 0.088837, -0.603516, -0.524933
89, 0.108475, -0.575928, -0.735657
90, 0.145309, -0.685120, -0.739471
91, 0.157288, -0.671112, -0.672729
92, 0.285507, -0.670929, -0.715729
93, 0.293579, -0.699081, -0.741745
94, 0.186890, -0.722107, -0.688904
95, 0.265228, -0.731003, -0.139435
96, 0.302643, -0.728821, -0.732727
97, 0.200623, -0.715530, -0.706802
98, 0.199234, -0.720688, -0.675201
